player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
Oliver Robinson,1982,2,1,24,Draft,1610612759,San Antonio,Spurs,SAN,Alabama-Birmingham,College/University,1
Bryan Warrick,1982,2,2,25,Draft,1610612764,Washington,Bullets,WAS,Saint Joseph's,College/University,1
Ricky Frazier,1982,2,3,26,Draft,1610612741,Chicago,Bulls,CHI,Missouri,College/University,0
Fred Roberts,1982,2,4,27,Draft,1610612749,Milwaukee,Bucks,MIL,Brigham Young,College/University,1
Dave Magley,1982,2,5,28,Draft,1610612739,Cleveland,Cavaliers,CLE,Kansas,College/University,1
Scott Hastings,1982,2,6,29,Draft,1610612752,New York,Knicks,NYK,Arkansas,College/University,1
Wallace Bryant,1982,2,7,30,Draft,1610612741,Chicago,Bulls,CHI,San Francisco,College/University,1
Rod Higgins,1982,2,8,31,Draft,1610612741,Chicago,Bulls,CHI,Fresno State,College/University,1
Richard Anderson,1982,2,9,32,Draft,1610612746,San Diego,Clippers,SDC,California-Santa Barbara,College/University,1
Linton Townes,1982,2,10,33,Draft,1610612757,Portland,Trail Blazers,POR,James Madison,College/University,1
Vince Taylor,1982,2,11,34,Draft,1610612752,New York,Knicks,NYK,Duke,College/University,1
Derek Smith,1982,2,12,35,Draft,1610612744,Golden State,Warriors,GOS,Louisville,College/University,1
Mitchell Anderson,1982,2,13,36,Draft,1610612755,Philadelphia,76ers,PHL,Bradley,College/University,1
Audie Norris,1982,2,14,37,Draft,1610612757,Portland,Trail Blazers,POR,Jackson State,College/University,1
Wayne Sappleton,1982,2,15,38,Draft,1610612744,Golden State,Warriors,GOS,Loyola-Chicago,College/University,1
Kevin Magee,1982,2,16,39,Draft,1610612756,Phoenix,Suns,PHX,California-Irvine,College/University,0
Guy Morgan,1982,2,17,40,Draft,1610612754,Indiana,Pacers,IND,Wake Forest,College/University,1
Dwight Anderson,1982,2,18,41,Draft,1610612764,Washington,Bullets,WAS,Southern California,College/University,1
Jeff Taylor,1982,2,19,42,Draft,1610612745,Houston,Rockets,HOU,Texas Tech,College/University,1
Jose Slaughter,1982,2,20,43,Draft,1610612754,Indiana,Pacers,IND,Portland,College/University,1
Mike Gibson,1982,2,21,44,Draft,1610612764,Washington,Bullets,WAS,South Carolina Upstate,College/University,1
Russ Schoene,1982,2,22,45,Draft,1610612755,Philadelphia,76ers,PHL,Tennessee-Chattanooga,College/University,1
Tony Guy,1982,2,23,46,Draft,1610612738,Boston,Celtics,BOS,Kansas,College/University,0
Mike Wilson,1982,3,1,47,Draft,1610612739,Cleveland,Cavaliers,CLE,Marquette,College/University,1
Craig Hodges,1982,3,2,48,Draft,1610612746,San Diego,Clippers,SDC,Long Beach State,College/University,1
Steve Trumbo,1982,3,3,49,Draft,1610612762,Utah,Jazz,UTH,Brigham Young,College/University,0
Corny Thompson,1982,3,4,50,Draft,1610612742,Dallas,Mavericks,DAL,Connecticut,College/University,1
Jim Johnstone,1982,3,5,51,Draft,1610612758,Kansas City,Kings,KCK,Wake Forest,College/University,1
Dan Caldwell,1982,3,6,52,Draft,1610612752,New York,Knicks,NYK,Washington,College/University,0
Tyrone Adams,1982,3,7,53,Draft,1610612741,Chicago,Bulls,CHI,Kansas State,College/University,0
Willie Jones,1982,3,8,54,Draft,1610612747,Los Angeles,Lakers,LAL,Vanderbilt,College/University,1
Jerry Eaves,1982,3,9,55,Draft,1610612762,Utah,Jazz,UTH,Louisville,College/University,1
Joe Kopicki,1982,3,10,56,Draft,1610612737,Atlanta,Hawks,ATL,Detroit Mercy,College/University,1
Craig Tucker,1982,3,11,57,Draft,1610612752,New York,Knicks,NYK,Illinois,College/University,0
Mike Largey,1982,3,12,58,Draft,1610612764,Washington,Bullets,WAS,Upsala,College/University,0
Jimmy Black,1982,3,13,59,Draft,1610612751,New Jersey,Nets,NJN,North Carolina,College/University,0
Chris Engler,1982,3,14,60,Draft,1610612744,Golden State,Warriors,GOS,Wyoming,College/University,1
Charlie Pittman,1982,3,15,61,Draft,1610612756,Phoenix,Suns,PHX,Maryland,College/University,1
Roylin Bond,1982,3,16,62,Draft,1610612743,Denver,Nuggets,DEN,Pepperdine,College/University,0
Chuck Nevitt,1982,3,17,63,Draft,1610612745,Houston,Rockets,HOU,North Carolina State,College/University,1
Willie Redden,1982,3,18,64,Draft,1610612759,San Antonio,Spurs,SAN,South Florida,College/University,0
John Greig,1982,3,19,65,Draft,1610612760,Seattle,SuperSonics,SEA,Oregon,College/University,1
Phillip Lockett,1982,3,20,66,Draft,1610612757,Portland,Trail Blazers,POR,Alabama,College/University,0
Mike Hackett,1982,3,21,67,Draft,1610612747,Los Angeles,Lakers,LAL,Jacksonville,College/University,0
Dale Solomon,1982,3,22,68,Draft,1610612755,Philadelphia,76ers,PHL,Virginia Tech,College/University,0
Perry Moss,1982,3,23,69,Draft,1610612738,Boston,Celtics,BOS,Northeastern,College/University,1
Reggie Hannah,1982,4,1,70,Draft,1610612739,Cleveland,Cavaliers,CLE,South Alabama,College/University,0
Darius Clemons,1982,4,2,71,Draft,1610612746,San Diego,Clippers,SDC,Loyola-Chicago,College/University,0
Mark Eaton,1982,4,3,72,Draft,1610612762,Utah,Jazz,UTH,California-Los Angeles,College/University,1
Rudy Woods,1982,4,4,73,Draft,1610612742,Dallas,Mavericks,DAL,Texas A&M,College/University,0
Mike Sanders,1982,4,5,74,Draft,1610612758,Kansas City,Kings,KCK,California-Los Angeles,College/University,1
Norm Anchrum,1982,4,6,75,Draft,1610612752,New York,Knicks,NYK,Alabama-Birmingham,College/University,0
Chuck Aleksinas,1982,4,7,76,Draft,1610612741,Chicago,Bulls,CHI,Connecticut,College/University,1
Jeff Jones,1982,4,8,77,Draft,1610612754,Indiana,Pacers,IND,Virginia,College/University,0
Walker Russell,1982,4,9,78,Draft,1610612765,Detroit,Pistons,DET,Western Michigan,College/University,1
Eric Smith,1982,4,10,79,Draft,1610612757,Portland,Trail Blazers,POR,Georgetown,College/University,0
James Griffin,1982,4,11,80,Draft,1610612751,New Jersey,Nets,NJN,Illinois,College/University,0
Dino Gregory,1982,4,12,81,Draft,1610612764,Washington,Bullets,WAS,Long Beach State,College/University,0
Tony Brown,1982,4,13,82,Draft,1610612751,New Jersey,Nets,NJN,Arkansas,College/University,1
Ken Stancell,1982,4,14,83,Draft,1610612744,Golden State,Warriors,GOS,Virginia Commonwealth,College/University,0
Alford Turner,1982,4,15,84,Draft,1610612743,Denver,Nuggets,DEN,Louisiana-Lafayette,College/University,0
Andre Gaddy,1982,4,16,85,Draft,1610612745,Houston,Rockets,HOU,George Mason,College/University,0
Rory White,1982,4,17,86,Draft,1610612756,Phoenix,Suns,PHX,South Alabama,College/University,1
Tony Grier,1982,4,18,87,Draft,1610612759,San Antonio,Spurs,SAN,South Florida,College/University,0
Ken Owens,1982,4,19,88,Draft,1610612760,Seattle,SuperSonics,SEA,Idaho,College/University,0
Jerry Beck,1982,4,20,89,Draft,1610612749,Milwaukee,Bucks,MIL,Middle Tennessee State,College/University,0
Craig McCormick,1982,4,21,90,Draft,1610612747,Los Angeles,Lakers,LAL,Western Kentucky,College/University,0
Bruce Atkins,1982,4,22,91,Draft,1610612755,Philadelphia,76ers,PHL,Duquesne,College/University,0
Greg Stewart,1982,4,23,92,Draft,1610612738,Boston,Celtics,BOS,Tulsa,College/University,0
Terry White,1982,5,1,93,Draft,1610612739,Cleveland,Cavaliers,CLE,Texas-El Paso,College/University,0
Gary Carter,1982,5,2,94,Draft,1610612746,San Diego,Clippers,SDC,Tennessee,College/University,0
Mike McKay,1982,5,3,95,Draft,1610612762,Utah,Jazz,UTH,Connecticut,College/University,0
Ken Arnold,1982,5,4,96,Draft,1610612742,Dallas,Mavericks,DAL,Iowa,College/University,0
Ken Simpson,1982,5,5,97,Draft,1610612758,Kansas City,Kings,KCK,Grambling,College/University,0
Aaron Howard,1982,5,6,98,Draft,1610612752,New York,Knicks,NYK,Villanova,College/University,0
Rubin Jackson,1982,5,7,99,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma City,College/University,0
Rich DiBenedetto,1982,5,8,100,Draft,1610612754,Indiana,Pacers,IND,Wisconsin-Eau Claire,College/University,0
John Ebeling,1982,5,9,101,Draft,1610612765,Detroit,Pistons,DET,Florida Southern,College/University,0
Mark Hall,1982,5,10,102,Draft,1610612737,Atlanta,Hawks,ATL,Minnesota,College/University,0
Cherokee Rhone,1982,5,11,103,Draft,1610612757,Portland,Trail Blazers,POR,Centenary (LA),College/University,0
Clarence Dickerson,1982,5,12,104,Draft,1610612764,Washington,Bullets,WAS,Hawaii,College/University,0
Chris Giles,1982,5,13,105,Draft,1610612751,New Jersey,Nets,NJN,Alabama-Birmingham,College/University,0
Albert Irving,1982,5,14,106,Draft,1610612744,Golden State,Warriors,GOS,Alcorn State,College/University,0
Jeff Schneider,1982,5,15,107,Draft,1610612745,Houston,Rockets,HOU,Virginia Tech,College/University,0
Marvin McCrary,1982,5,16,108,Draft,1610612756,Phoenix,Suns,PHX,Missouri,College/University,0
Bill Duffy,1982,5,17,109,Draft,1610612743,Denver,Nuggets,DEN,Santa Clara,College/University,0
Clarence Swannegan,1982,5,18,110,Draft,1610612759,San Antonio,Spurs,SAN,Texas Tech,College/University,0
Rod Camp,1982,5,19,111,Draft,1610612760,Seattle,SuperSonics,SEA,Southern Illinois,College/University,0
